0	0.000000	0.000000000000000
1	0.000026	0.000000008232530
2	0.000070	0.000000032914125
3	0.000127	0.000000073996653
4	0.000195	0.000000131400094
5	0.000272	0.000000205012760
6	0.000357	0.000000294691638
7	0.000449	0.000000400262828
8	0.000549	0.000000521522066
9	0.000654	0.000000658235337
10	0.000766	0.000000810139575
11	0.000884	0.000000976943446
12	0.001007	0.000001158328192
13	0.001135	0.000001353948570
14	0.001268	0.000001563433832
15	0.001406	0.000001786388783
16	0.001549	0.000002022394886
17	0.001696	0.000002271011419
18	0.001847	0.000002531776668
19	0.002003	0.000002804209168
20	0.002163	0.000003087808967
21	0.002327	0.000003382058917
22	0.002495	0.000003686425982
23	0.002667	0.000004000362566
24	0.002843	0.000004323307841
25	0.003022	0.000004654689085
26	0.003205	0.000004993923006
27	0.003392	0.000005340417072
28	0.003582	0.000005693570820
29	0.003775	0.000006052777150
30	0.003972	0.000006417423600
31	0.004172	0.000006786893592
32	0.004375	0.000007160567663
33	0.004582	0.000007537824644
34	0.004791	0.000007918042828
35	0.005004	0.000008300601086
36	0.005220	0.000008684879954
37	0.005438	0.000009070262675
38	0.005660	0.000009456136206
39	0.005885	0.000009841892173
40	0.006112	0.000010226927793
41	0.006343	0.000010610646748
42	0.006576	0.000010992460010
43	0.006812	0.000011371786632
44	0.007051	0.000011748054484
45	0.007292	0.000012120700951
46	0.007536	0.000012489173588
47	0.007783	0.000012852930725
48	0.008032	0.000013211442036
49	0.008284	0.000013564189068
50	0.008539	0.000013910665719
51	0.008796	0.000014250378688
52	0.009055	0.000014582847880
53	0.009317	0.000014907606774
54	0.009582	0.000015224202758
55	0.009849	0.000015532197425
56	0.010118	0.000015831166839
57	0.010390	0.000016120701767
58	0.010664	0.000016400407881
59	0.010940	0.000016669905928
60	0.011219	0.000016928831879
61	0.011500	0.000017176837040
62	0.011784	0.000017413588147
63	0.012069	0.000017638767437
64	0.012357	0.000017852072686
65	0.012647	0.000018053217236
66	0.012940	0.000018241930001
67	0.013234	0.000018417955444
68	0.013531	0.000018581053549
69	0.013830	0.000018730999767
70	0.014131	0.000018867584950
71	0.014434	0.000018990615269
72	0.014739	0.000019099912117
73	0.015046	0.000019195312007
74	0.015355	0.000019276666444
75	0.015667	0.000019343841799
76	0.015980	0.000019396719166
77	0.016296	0.000019435194212
78	0.016613	0.000019459177016
79	0.016933	0.000019468591902
80	0.017254	0.000019463377269
81	0.017578	0.000019443485401
82	0.017903	0.000019408882286
83	0.018230	0.000019359547421
84	0.018560	0.000019295473614
85	0.018891	0.000019216666782
86	0.019224	0.000019123145743
87	0.019559	0.000019014942008
88	0.019896	0.000018892099566
89	0.020235	0.000018754674670
90	0.020575	0.000018602735613
91	0.020918	0.000018436362514
92	0.021262	0.000018255647093
93	0.021608	0.000018060692445
94	0.021956	0.000017851612814
95	0.022306	0.000017628533372
96	0.022657	0.000017391589986
97	0.023011	0.000017140928991
98	0.023366	0.000016876706964
99	0.023722	0.000016599090496
100	0.024081	0.000016308255956
101	0.024441	0.000016004389274
102	0.024803	0.000015687685701
103	0.025167	0.000015358349590
104	0.025532	0.000015016594161
105	0.025900	0.000014662641280
106	0.026268	0.000014296721227
107	0.026639	0.000013919072475
108	0.027011	0.000013529941461
109	0.027385	0.000013129582363
110	0.027760	0.000012718256878
111	0.028137	0.000012296233996
112	0.028516	0.000011863789784
113	0.028897	0.000011421207159
114	0.029279	0.000010968775674
115	0.029662	0.000010506791296
116	0.030047	0.000010035556192
117	0.030434	0.000009555378509
118	0.030822	0.000009066572164
119	0.031212	0.000008569456625
120	0.031604	0.000008064356701
121	0.031997	0.000007551602333
122	0.032391	0.000007031528379
123	0.032787	0.000006504474407
124	0.033185	0.000005970784488
125	0.033584	0.000005430806990
126	0.033985	0.000004884894367
127	0.034387	0.000004333402962
128	0.034791	0.000003776692801
129	0.035196	0.000003215127387
130	0.035603	0.000002649073507
131	0.036011	0.000002078901023
132	0.036420	0.000001504982682
133	0.036831	0.000000927693913
134	0.037244	0.000000347412633
135	0.037658	0.000000235480951
136	0.038073	0.000000820604532
137	0.038490	0.000001407573902
138	0.038908	0.000001996003136
139	0.039328	0.000002585504794
140	0.039749	0.000003175690100
141	0.040172	0.000003766169141
142	0.040595	0.000004356551047
143	0.041021	0.000004946444186
144	0.041447	0.000005535456342
145	0.041875	0.000006123194909
146	0.042305	0.000006709267070
147	0.042736	0.000007293279980
148	0.043168	0.000007874840956
149	0.043601	0.000008453557649
150	0.044036	0.000009029038233
151	0.044472	0.000009600891582
152	0.044910	0.000010168727450
153	0.045349	0.000010732156649
154	0.045789	0.000011290791229
155	0.046230	0.000011844244654
156	0.046673	0.000012392131978
157	0.047117	0.000012934070023
158	0.047562	0.000013469677553
159	0.048009	0.000013998575446
160	0.048457	0.000014520386874
161	0.048906	0.000015034737469
162	0.049357	0.000015541255502
163	0.049809	0.000016039572050
164	0.050262	0.000016529321172
165	0.050716	0.000017010140076
166	0.051171	0.000017481669292
167	0.051628	0.000017943552841
168	0.052086	0.000018395438403
169	0.052545	0.000018836977490
