 -1.18739204085675e-02   -1.40775000757098e-02
 -1.18347547457032e-02   -1.38701577717905e-02
 -1.15671063087101e-02   -1.30936340468407e-02
 -1.15514621650624e-02   -1.30600882293315e-02
 -1.12052731815205e-02   -1.23989977972347e-02
 -1.11842295788394e-02   -1.23640735632162e-02
 -1.08566178682672e-02   -1.19016488545369e-02
 -1.06643238520900e-02   -1.16760922756276e-02
 -1.05099648321734e-02   -1.15104479645563e-02
 -1.01688556718779e-02   -1.11958807396052e-02
 -9.95080130939863e-03   -1.10241382856580e-02
 -9.83356775618465e-03   -1.09337743927276e-02
 -9.50651202350626e-03   -1.07089778222527e-02
 -9.18481642586458e-03   -1.05184950887749e-02
 -8.98203507116469e-03   -1.04105577930877e-02
 -8.87035786541892e-03   -1.03501771331667e-02
 -8.56459611531212e-03   -1.01994488645624e-02
 -8.26484294362644e-03   -1.00702931633223e-02
 -7.97105446027359e-03   -9.95745543009468e-03
 -7.68312455319409e-03   -9.85722469137774e-03
 -7.58028896069380e-03   -9.82502515368517e-03
 -7.40345127266732e-03   -9.76697319112933e-03
 -7.13055642661994e-03   -9.68381646244788e-03
 -6.86323886677544e-03   -9.60899827966228e-03
 -6.60165190548105e-03   -9.54318861881921e-03
 -6.34580086065812e-03   -9.48522091453183e-03
 -6.09526223519604e-03   -9.43095293111728e-03
 -5.84978959574901e-03   -9.37866449016439e-03
 -5.60903931994808e-03   -9.32647113482576e-03
 -5.37235857164118e-03   -9.27129394182048e-03
 -5.13923716158463e-03   -9.21166833420645e-03
 -4.94815177576002e-03   -9.15596797828837e-03
 -4.90927082081536e-03   -9.14355135594745e-03
 -4.68449991243674e-03   -9.06065015351215e-03
 -4.46166023144194e-03   -8.96677605055279e-03
 -4.24083890938477e-03   -8.86592851271800e-03
 -4.02157489810942e-03   -8.75799249662441e-03
 -3.80323745413370e-03   -8.64220043486375e-03
 -3.63127050975982e-03   -8.54627960658955e-03
 -3.58800416041121e-03   -8.51986402418130e-03
 -3.38241209334192e-03   -8.38710667482809e-03
 -3.17802870720640e-03   -8.24861200579755e-03
 -2.97447269685166e-03   -8.10508498175644e-03
 -2.77491973277234e-03   -7.95942188212139e-03
 -2.77159758084399e-03   -7.95672167262377e-03
 -2.58683937882862e-03   -7.80086836620411e-03
 -2.40350310003965e-03   -7.64259757033633e-03
 -2.22122543309196e-03   -7.48277371213640e-03
 -2.10000568573699e-03   -7.37486816999149e-03
 -2.04656422083698e-03   -7.33093822061693e-03
 -1.88828330656715e-03   -7.19794837246223e-03
 -1.73282772436056e-03   -7.06697290299921e-03
 -1.58010375786703e-03   -6.93833405120007e-03
 -1.43003477715287e-03   -6.81233395804520e-03
 -1.32877645586890e-03   -6.72845238703943e-03
 -1.28643246102586e-03   -6.70029991142424e-03
 -1.15639729963853e-03   -6.61030663362434e-03
 -1.03326239505724e-03   -6.51817813912006e-03
 -9.18354435956803e-04   -6.42120805987639e-03
 -8.14165335745568e-04   -6.31370978051595e-03
 -7.22719236670368e-04   -6.19173475195512e-03
 -6.53301059928305e-04   -6.07325268690783e-03
 -6.67716266813849e-04   -6.03748445316274e-03
 -8.11439062719304e-04   -5.73554965749686e-03
 -8.69040408376308e-04   -5.63104140012831e-03
 -1.19503504134706e-03   -5.45301678188451e-03
 -1.42322738868649e-03   -5.33115600719258e-03
 -1.79040023984254e-03   -5.21053988336821e-03
 -2.08503974499240e-03   -5.11803918002639e-03
 -2.19004833515809e-03   -5.09683274902655e-03
 -2.50607425540559e-03   -5.03519761451809e-03
 -2.78252991112450e-03   -4.98365462068765e-03
 -2.83932272184570e-03   -4.97337705882780e-03
 -3.02341454562221e-03   -4.94912373392719e-03
 -3.24958946614577e-03   -4.91955192090563e-03
 -3.46471642332074e-03   -4.89155619792541e-03
 -3.67001302789621e-03   -4.86474504343310e-03
 -3.69771469886571e-03   -4.86118529752684e-03
 -3.86513872971203e-03   -4.84001592523217e-03
 -4.05847151925966e-03   -4.81424054462003e-03
 -4.25048914907627e-03   -4.78684980054182e-03
 -4.44197548912323e-03   -4.75712834451675e-03
 -4.63325137061025e-03   -4.72461258889594e-03
 -4.66826604527695e-03   -4.71836653686169e-03
 -4.82582993971412e-03   -4.68555141310946e-03
 -5.02287744470413e-03   -4.64054177805717e-03
 -5.22521367774401e-03   -4.58893461079432e-03
 -5.43377537960076e-03   -4.52920024824286e-03
 -5.63910404304225e-03   -4.46334060871041e-03
 -5.64956295633713e-03   -4.45924307323019e-03
 -5.88226415262683e-03   -4.36337289110286e-03
 -6.12410027859573e-03   -4.25413069082172e-03
 -6.37792136378861e-03   -4.12711921820029e-03
 -6.46140966221817e-03   -4.08214757037867e-03
 -6.65819254125417e-03   -3.95497717134701e-03
 -6.95603446846375e-03   -3.74958648560496e-03
 -7.14605159678719e-03   -3.60935921107571e-03
 -7.27350775070156e-03   -3.49865941367145e-03
 -7.60788843834868e-03   -3.19532056061576e-03
 -7.75198398028659e-03   -3.05919351018374e-03
 -7.94054115669110e-03   -2.85019445345100e-03
 -8.27790806212466e-03   -2.45417981385746e-03
 -8.30179184242769e-03   -2.42483161571531e-03
 -8.61929293388220e-03   -1.92294273307672e-03
 -8.75503669560475e-03   -1.69555201982679e-03
 -8.98538662330927e-03   -1.07157606734096e-03
 -9.05423835693671e-03   -8.78077579021063e-04
 -9.15844173845620e-03   -4.92898346121183e-07
 -9.05406424610833e-03    8.77180254875546e-04
 -8.98708060960181e-03    1.06533754422220e-03
 -8.75458206195851e-03    1.69485711776456e-03
 -8.62207437047018e-03    1.91665261101891e-03
 -8.30049677843127e-03    2.42439023808598e-03
 -8.28204323056536e-03    2.44703434603107e-03
 -7.94547727496639e-03    2.84206118283003e-03
 -7.74995648928633e-03    3.05883164671750e-03
 -7.61293592703481e-03    3.18832444369060e-03
 -7.27949558905533e-03    3.49066395639998e-03
 -7.14264017821969e-03    3.60897609828682e-03
 -6.96442788722750e-03    3.73977936369143e-03
 -6.66852029398840e-03    3.94336429651678e-03
 -6.45452852166865e-03    4.08148519534994e-03
 -6.38751418842179e-03    4.11759764005593e-03
 -6.13394907045747e-03    4.24478070892511e-03
 -5.89186505345710e-03    4.35464667349101e-03
 -5.65849944373593e-03    4.45145690137047e-03
 -5.63153801200090e-03    4.46201438873615e-03
 -5.44214958120173e-03    4.52277888532906e-03
 -5.23439103564046e-03    4.58225628204875e-03
 -5.03228740490009e-03    4.63403552535722e-03
 -4.83423162902796e-03    4.68001921763972e-03
 -4.66092286281981e-03    4.71636650480752e-03
 -4.64123434795906e-03    4.71989799618083e-03
 -4.45087651135020e-03    4.75217821350193e-03
 -4.25953609724479e-03    4.78210296656830e-03
 -4.06821095123376e-03    4.80941603132906e-03
 -3.87639843276110e-03    4.83474415824568e-03
 -3.69051988862063e-03    4.85824664191556e-03
 -3.68226511919936e-03    4.85930839958050e-03
 -3.47757329774087e-03    4.88619205380158e-03
 -3.26270279052564e-03    4.91439555298356e-03
 -3.03741392020868e-03    4.94392350736764e-03
 -2.83421033703381e-03    4.97074451259640e-03
 -2.79877530221514e-03    4.97716262216966e-03
 -2.52406001561415e-03    5.02840351988157e-03
 -2.21052098377793e-03    5.08949852300373e-03
 -2.08082463073994e-03    5.11569243361636e-03
 -1.81626601447674e-03    5.19887467431137e-03
 -1.41978663019716e-03    5.32943536449017e-03
 -1.22561772854385e-03    5.43343584372355e-03
 -8.66550483157033e-04    5.62998330382934e-03
 -8.05016146441939e-04    5.74233910807081e-03
 -6.64594186992713e-04    6.04083985646824e-03
 -6.51935521417165e-04    6.07274758994979e-03
 -7.22478784922370e-04    6.19208108816978e-03
 -8.14249804073376e-04    6.31310553572722e-03
 -9.18782670063912e-04    6.41958652398511e-03
 -1.03395769829482e-03    6.51574377335738e-03
 -1.15725665036277e-03    6.60734362832403e-03
 -1.28742402903496e-03    6.69689493762369e-03
 -1.33926562672211e-03    6.73118621475120e-03
 -1.43028015799951e-03    6.80634343969871e-03
 -1.58046800654546e-03    6.93167706024677e-03
 -1.73332115480728e-03    7.05962912435835e-03
 -1.88887508304684e-03    7.19024954269952e-03
 -2.04727037638086e-03    7.32272987186785e-03
 -2.11508599150499e-03    7.37822587803963e-03
 -2.22022464905759e-03    7.47130915742483e-03
 -2.40261257522488e-03    7.63007904511253e-03
 -2.58606543932380e-03    7.78702266399760e-03
 -2.77096447122136e-03    7.94189270123398e-03
 -2.79780476081331e-03    7.96364659795149e-03
 -2.97184512273217e-03    8.09029545144526e-03
 -3.17549352812033e-03    8.23290223806459e-03
 -3.37998506691285e-03    8.37051751936660e-03
 -3.58573151161020e-03    8.50277249928587e-03
 -3.66605741741808e-03    8.55134722341159e-03
 -3.79915050955582e-03    8.62484233295203e-03
 -4.01753294188341e-03    8.73950609184035e-03
 -4.23695290381224e-03    8.84684004157934e-03
 -4.45790592793276e-03    8.94690986121362e-03
 -4.68082306472819e-03    9.03956012089988e-03
 -4.90582000196721e-03    9.12225364806117e-03
 -5.04157202574674e-03    9.16554747149761e-03
 -5.13467751542185e-03    9.19265833952532e-03
 -5.36805779449425e-03    9.25223315359858e-03
 -5.60488397650679e-03    9.30673272355239e-03
 -5.84590223748582e-03    9.35897678092334e-03
 -6.09171835771355e-03    9.41193718268061e-03
 -6.34278050581998e-03    9.46854259625601e-03
 -6.59896092465537e-03    9.52773031143667e-03
 -6.86062971244027e-03    9.59262003812059e-03
 -7.12801819208724e-03    9.66618342856740e-03
 -7.40098441403694e-03    9.74774340739841e-03
 -7.64412662531421e-03    9.82856742921633e-03
 -7.68014190522257e-03    9.84002128096766e-03
 -7.96852120677924e-03    9.94244478500318e-03
 -8.26249527914197e-03    1.00551834249891e-02
 -8.56232719269842e-03    1.01827754051105e-02
 -8.86827676520801e-03    1.03331261271608e-02
 -9.01141522448448e-03    1.04117077261132e-02
 -9.18263207866713e-03    1.05043652904130e-02
 -9.50477698890081e-03    1.06982929778066e-02
 -9.83214532714520e-03    1.09260283086796e-02
 -9.95702562510221e-03    1.10228771462565e-02
 -1.01674478700187e-02    1.11886938227883e-02
 -1.05086877596046e-02    1.15031242282580e-02
 -1.06681498830160e-02    1.16744493246714e-02
 -1.08553648466892e-02    1.18933226851598e-02
 -1.11880914408675e-02    1.23624763152729e-02
 -1.12041115898635e-02    1.23889969710280e-02
 -1.15506091352888e-02    1.30511426956882e-02
 -1.15695781075146e-02    1.30918218474349e-02
 -1.18387896748002e-02    1.38689807266911e-02
 -1.18739565256972e-02    1.40520530287863e-02
 -1.19847979995318e-02    1.46958233726838e-02
 -1.19918117156981e-02    1.55774837094321e-02
 -1.18397286073328e-02    1.65295165751640e-02
 -1.15411084527579e-02    1.73744896817259e-02
 -1.14773989331392e-02    1.75757263818340e-02
 -1.10154755074076e-02    1.83209990893838e-02
 -1.07648198197220e-02    1.87367120968903e-02
 -1.05151162175684e-02    1.89865009682652e-02
 -9.96878890045661e-03    1.95534218743918e-02
 -9.56448122996242e-03    1.99988046222105e-02
 -9.32539974292457e-03    2.01575306004902e-02
 -8.49594596785368e-03    2.06821004051058e-02
 -7.85152300675700e-03    2.10669306404145e-02
 -7.75089038859504e-03    2.10848795073291e-02
 -7.18085389777766e-03    2.11708654652144e-02
 -6.71706985918488e-03    2.12031269081397e-02
 -6.33254077578845e-03    2.11987172562166e-02
 -6.00641319361255e-03    2.11699042473487e-02
 -5.73546811406282e-03    2.11260537464942e-02
 -5.72757152410515e-03    2.11224559653324e-02
 -5.52285344806865e-03    2.10208018583934e-02
 -5.34130566478558e-03    2.09187719017742e-02
 -5.17956803297212e-03    2.08174254595470e-02
 -5.03491657421122e-03    2.07175388744957e-02
 -4.90510775083800e-03    2.06196784808818e-02
 -4.78827021173980e-03    2.05242527208922e-02
 -4.68281787018013e-03    2.04315507744538e-02
 -4.58738500569009e-03    2.03417709201153e-02
 -4.50085391228040e-03    2.02550379837342e-02
 -4.42285816743817e-03    2.01713998179454e-02
 -4.35179877651097e-03    2.00909247939741e-02
 -4.28634250362686e-03    2.00136263349232e-02
 -4.22640978506887e-03    1.99394543208739e-02
 -4.17145161677530e-03    1.98683628868884e-02
 -4.12110155555307e-03    1.98002912070824e-02
 -4.07489042946287e-03    1.97351718427981e-02
 -4.03220925952288e-03    1.96729298021291e-02
 -3.99273357436790e-03    1.96134809408257e-02
 -3.95620726708694e-03    1.95567379661776e-02
 -3.92231973094988e-03    1.95026113960138e-02
 -3.89802777708737e-03    1.94628207496630e-02
 -3.88057422163202e-03    1.94490281832996e-02
 -3.80876997684115e-03    1.93916592905247e-02
 -3.74216255744899e-03    1.93372009703509e-02
 -3.68047800565947e-03    1.92855523614788e-02
 -3.62337219215719e-03    1.92366001881152e-02
 -3.57058344585767e-03    1.91902385826748e-02
 -3.52175944849278e-03    1.91463484890365e-02
 -3.47660340067165e-03    1.91048166325198e-02
 -3.43490833055903e-03    1.90655407283372e-02
 -3.39642363483474e-03    1.90284132501706e-02
 -3.36086590142543e-03    1.89933231772501e-02
 -3.32799688528998e-03    1.89601663257208e-02
 -3.29762564300380e-03    1.89288460265752e-02
 -3.26956703143287e-03    1.88992681107004e-02
 -3.24364124965822e-03    1.88713410518662e-02
 -3.21968020370638e-03    1.88449769416557e-02
 -3.19752531023918e-03    1.88200913255661e-02
 -3.17702780101766e-03    1.87966033227565e-02
 -3.15805790170493e-03    1.87744368578590e-02
 -3.14049957644321e-03    1.87535200071117e-02
 -3.12423854046451e-03    1.87337834516510e-02
 -3.10916965410901e-03    1.87151614098653e-02
 -3.09520416108164e-03    1.86975925357058e-02
 -3.08225227394569e-03    1.86810176269466e-02
 -3.07023347091284e-03    1.86653808962329e-02
 -3.05908501848031e-03    1.86506310055712e-02
 -3.04873569591411e-03    1.86367176116027e-02
 -3.03911742891727e-03    1.86235927933575e-02
 -3.03018009146876e-03    1.86112128836995e-02
 -3.02187402745508e-03    1.85995361416329e-02
 -3.01414899793397e-03    1.85885225411233e-02
 -3.00696113277054e-03    1.85781345901519e-02
 -3.00027257833160e-03    1.85683372098537e-02
 -2.99404514441564e-03    1.85590968434608e-02
 -2.98824414518776e-03    1.85503818785331e-02
 -2.98284084659259e-03    1.85421628912822e-02
 -2.97780429658633e-03    1.85344115284014e-02
 -2.97310770844202e-03    1.85271012620882e-02
 -2.96872841343037e-03    1.85202073204174e-02
 -2.96464291491631e-03    1.85137059911122e-02
 -2.96083094619886e-03    1.85075750844832e-02
 -2.95727315215117e-03    1.85017935796924e-02
 -2.95395073312979e-03    1.84963415255906e-02
 -2.95084818858266e-03    1.84912003417520e-02
 -2.94795009466204e-03    1.84863523559677e-02
 -2.94524220988220e-03    1.84817808996386e-02
 -2.94271152829673e-03    1.84774702702133e-02
 -2.94034580105977e-03    1.84734056275395e-02
 -2.93813416820893e-03    1.84695730346963e-02
 -2.93606581942859e-03    1.84659592479419e-02
 -2.93413114654656e-03    1.84625518281931e-02
 -2.93232134866384e-03    1.84593390558022e-02
 -2.93062794168446e-03    1.84563098348296e-02
 -2.92904318859874e-03    1.84534537170548e-02
 -2.92755988275214e-03    1.84507608445891e-02
 -2.92617130042360e-03    1.84482219157126e-02
 -2.92487116408520e-03    1.84458281535206e-02
 -2.92365359337267e-03    1.84435712743692e-02
 -2.92251305835631e-03    1.84414434579215e-02
 -2.92144434340058e-03    1.84394373197996e-02
 -2.92044252839609e-03    1.84375458876468e-02
 -2.91950303345563e-03    1.84357625864548e-02
 -2.91862169948223e-03    1.84340812295579e-02
 -2.91779491457702e-03    1.84324960165238e-02
 -2.91701979633987e-03    1.84310015391741e-02
 -2.91629424134425e-03    1.84295927715003e-02
 -2.91561664407927e-03    1.84282650180903e-02
 -2.91498543727643e-03    1.84270138404973e-02
 -2.91439810553244e-03    1.84258349168970e-02
 -2.91385076761521e-03    1.84247239753874e-02
 -2.91333865101850e-03    1.84236768423556e-02
 -2.91285711096941e-03    1.84226895612875e-02
 -2.91240275511318e-03    1.84217585257527e-02
 -2.91197371386549e-03    1.84208805034942e-02
 -2.91156929125452e-03    1.84200525816999e-02
 -2.91118931979628e-03    1.84192720748894e-02
 -2.91083345788346e-03    1.84185364259581e-02
 -2.91050038007489e-03    1.84178430939857e-02
 -2.91018775355287e-03    1.84171895432635e-02
 -2.90989886692156e-03    1.84165740852822e-02
 -2.90965338373799e-03    1.84159972496970e-02
 
