  0.00000000000000e+00   5.55111512312578e-17   1.00000000000000e+00   0.00000000000000e+00
  5.96892278953973e-03   1.87373986610143e-02   9.99470261903699e-01   5.02512562814070e-03
  1.19002020055166e-02   3.73574219894933e-02   9.97423362559594e-01   1.00502512562814e-02
  1.77897776240992e-02   5.58402278349759e-02   9.93932864794876e-01   1.50753768844221e-02
  2.36335896214563e-02   7.41659740470012e-02   9.89072331436735e-01   2.01005025125628e-02
  2.94275779737565e-02   9.23148184751080e-02   9.82915325312365e-01   2.51256281407035e-02
  3.51676826571686e-02   1.10266918968836e-01   9.75535409248955e-01   3.01507537688442e-02
  4.08498436478612e-02   1.28002433377723e-01   9.67006146073697e-01   3.51758793969849e-02
  4.64700009220031e-02   1.45501519551308e-01   9.57401098613783e-01   4.02010050251256e-02
  5.20240944557629e-02   1.62744335339131e-01   9.46793829696404e-01   4.52261306532663e-02
  5.75085324549145e-02   1.79713339231887e-01   9.35253439242611e-01   5.02512562814070e-02
  6.29225132326647e-02   1.96404698883285e-01   9.22822433409517e-01   5.52763819095477e-02
  6.82662643125489e-02   2.12819638960977e-01   9.09533508489490e-01   6.03015075376884e-02
  7.35400148454580e-02   2.28959392128604e-01   8.95419345263848e-01   6.53266331658292e-02
  7.87439939822829e-02   2.44825191049810e-01   8.80512624513909e-01   7.03517587939698e-02
  8.38784308739144e-02   2.60418268388237e-01   8.64846027020989e-01   7.53768844221106e-02
  8.89435546712433e-02   2.75739856807528e-01   8.48452233566407e-01   8.04020100502513e-02
  9.39395997265378e-02   2.90791201178642e-01   8.31363940526216e-01   8.54271356783920e-02
  9.88681730268034e-02   3.05576767863170e-01   8.13617959701594e-01   9.04522613065327e-02
  1.03734088652267e-01   3.20108550076329e-01   7.95260718381101e-01   9.54773869346734e-02
  1.08542617950712e-01   3.34399614212615e-01   7.76340014830113e-01   1.00502512562814e-01
  1.13299032269925e-01   3.48463026666522e-01   7.56903647314002e-01   1.05527638190955e-01
  1.18008602957689e-01   3.62311853832545e-01   7.36999414098141e-01   1.10552763819095e-01
  1.22676601361788e-01   3.75959162105176e-01   7.16675113447903e-01   1.15577889447236e-01
  1.27307786230978e-01   3.89416703632471e-01   6.95973957420933e-01   1.20603015075377e-01
  1.31904279153071e-01   4.02689469177520e-01   6.74915563477212e-01   1.25628140703518e-01
  1.36467356027415e-01   4.15780281253005e-01   6.53511982728069e-01   1.30653266331658e-01
  1.40998292364893e-01   4.28691961375630e-01   6.31775262809254e-01   1.35678391959799e-01
  1.45498363676388e-01   4.41427331062097e-01   6.09717451356519e-01   1.40703517587940e-01
  1.49968845472782e-01   4.53989211829110e-01   5.87350596005615e-01   1.45728643216080e-01
  1.54411013264959e-01   4.66380425193372e-01   5.64686744392292e-01   1.50753768844221e-01
  1.58826142563801e-01   4.78603792671587e-01   5.41737944152302e-01   1.55778894472362e-01
  1.63215508880192e-01   4.90662135780457e-01   5.18516242921396e-01   1.60804020100503e-01
  1.67580387725013e-01   5.02558276036687e-01   4.95033688335324e-01   1.65829145728643e-01
  1.71922054609149e-01   5.14295034956979e-01   4.71302328029839e-01   1.70854271356784e-01
  1.76241785043482e-01   5.25875234058036e-01   4.47334209640689e-01   1.75879396984925e-01
  1.80540854538894e-01   5.37301694856563e-01   4.23141380803627e-01   1.80904522613065e-01
  1.84820538606269e-01   5.48577238869261e-01   3.98735889154403e-01   1.85929648241206e-01
  1.89082112756489e-01   5.59704687612835e-01   3.74129782328769e-01   1.90954773869347e-01
  1.93326852500438e-01   5.70686862603988e-01   3.49335107962475e-01   1.95979899497487e-01
  1.97556033348998e-01   5.81526585359423e-01   3.24363913691273e-01   2.01005025125628e-01
  2.01770930813052e-01   5.92226677395844e-01   2.99228247150913e-01   2.06030150753769e-01
  2.05972820403483e-01   6.02789960229952e-01   2.73940155977146e-01   2.11055276381910e-01
  2.10162977631174e-01   6.13219255378453e-01   2.48511687805724e-01   2.16080402010050e-01
  2.14342678007007e-01   6.23517384358049e-01   2.22954890272397e-01   2.21105527638191e-01
  2.18513197041867e-01   6.33687168685444e-01   1.97281811012915e-01   2.26130653266332e-01
  2.22675810246634e-01   6.43731429877340e-01   1.71504497663032e-01   2.31155778894472e-01
  2.26831793132193e-01   6.53652989450441e-01   1.45634997858496e-01   2.36180904522613e-01
  2.30982421209426e-01   6.63454668921451e-01   1.19685359235059e-01   2.41206030150754e-01
  2.35128969989217e-01   6.73139289807072e-01   9.36676294284725e-02   2.46231155778894e-01
  2.39272714982447e-01   6.82709673624009e-01   6.75938560744871e-02   2.51256281407035e-01
  2.43414931700000e-01   6.92168641888963e-01   4.14760868088534e-02   2.56281407035176e-01
  2.47556898209144e-01   7.01518998598419e-01   1.53263622370581e-02   2.61306532663317e-01
  2.51700066159743e-01   7.10762358098190e-01  -1.08437544015246e-02   2.66331658291457e-01
  2.55846168560786e-01   7.19898406435511e-01  -3.70234736277658e-02   2.71356783919598e-01
  2.59996964121929e-01   7.28926653517752e-01  -6.32020766414367e-02   2.76381909547739e-01
  2.64154211552827e-01   7.37846609252285e-01  -8.93688446423088e-02   2.81407035175879e-01
  2.68319669563138e-01   7.46657783546482e-01  -1.15513058830154e-01   2.86432160804020e-01
  2.72495096862516e-01   7.55359686307713e-01  -1.41624000404745e-01   2.91457286432161e-01
  2.76682252160617e-01   7.63951827443351e-01  -1.67690950565851e-01   2.96482412060302e-01
  2.80882894167098e-01   7.72433716860766e-01  -1.93703190513247e-01   3.01507537688442e-01
  2.85098781591613e-01   7.80804864467330e-01  -2.19650001446701e-01   3.06532663316583e-01
  2.89331673143820e-01   7.89064780170413e-01  -2.45520664565988e-01   3.11557788944724e-01
  2.93583327533373e-01   7.97212973877388e-01  -2.71304461070877e-01   3.16582914572864e-01
  2.97855503469929e-01   8.05248955495626e-01  -2.96990672161141e-01   3.21608040201005e-01
  3.02149959663142e-01   8.13172234932497e-01  -3.22568579036552e-01   3.26633165829146e-01
  3.06468454822671e-01   8.20982322095374e-01  -3.48027462896881e-01   3.31658291457286e-01
  3.10812747658169e-01   8.28678726891627e-01  -3.73356604941900e-01   3.36683417085427e-01
  3.15184596879293e-01   8.36260959228628e-01  -3.98545286371380e-01   3.41708542713568e-01
  3.19585761195698e-01   8.43728529013748e-01  -4.23582788385093e-01   3.46733668341709e-01
  3.24017999317041e-01   8.51080946154358e-01  -4.48458392182812e-01   3.51758793969849e-01
  3.28483069952978e-01   8.58317720557829e-01  -4.73161378964306e-01   3.56783919597990e-01
  3.32982731813163e-01   8.65438362131534e-01  -4.97681029929349e-01   3.61809045226131e-01
  3.37518743607254e-01   8.72442380782843e-01  -5.22006626277712e-01   3.66834170854271e-01
  3.42092864044905e-01   8.79329286419128e-01  -5.46127449209166e-01   3.71859296482412e-01
  3.46706851835773e-01   8.86098588947759e-01  -5.70032779923483e-01   3.76884422110553e-01
  3.51362465689513e-01   8.92749798276108e-01  -5.93711899620435e-01   3.81909547738693e-01
  3.56061464315781e-01   8.99282424311547e-01  -6.17154089499794e-01   3.86934673366834e-01
  3.60805606424234e-01   9.05695976961447e-01  -6.40348630761331e-01   3.91959798994975e-01
  3.65596650724526e-01   9.11989966133178e-01  -6.63284804604817e-01   3.96984924623116e-01
  3.70436379441386e-01   9.18163889608892e-01  -6.85951831543352e-01   4.02010050251256e-01
  3.75330944530705e-01   9.24214991979313e-01  -7.08327654877951e-01   4.07035175879397e-01
  3.80295961199002e-01   9.30135638240897e-01  -7.30365795564111e-01   4.12060301507538e-01
  3.85348281880199e-01   9.35917555430902e-01  -7.52016581574676e-01   4.17085427135678e-01
  3.90504759008218e-01   9.41552470586588e-01  -7.73230340882488e-01   4.22110552763819e-01
  3.95782245016981e-01   9.47032110745215e-01  -7.93957401460389e-01   4.27135678391960e-01
  4.01197516406692e-01   9.52348214433391e-01  -8.14148256759289e-01   4.32160804020100e-01
  4.06762806946957e-01   9.57493207527313e-01  -8.33763299946337e-01   4.37185929648241e-01
  4.12483316807534e-01   9.62460580140179e-01  -8.52778252115612e-01   4.42211055276382e-01
