-165.963674816559	717.666687011719
-162.827677244183	718.111083984375
-159.69271496037	717.833312988281
-156.558787599769	717.666687011719
-153.425894796694	717.388916015625
-150.294036185139	719.166687011719
-147.163211398778	717.722229003906
-144.033420070966	717.888916015625
-140.904661834736	717.722229003906
-137.77693632281	717.833312988281
-134.650243167578	718
-131.524582001144	717.833312988281
-128.399952455268	717.5
-125.276354161433	718.166687011719
-122.153786750784	718
-119.032249854168	717.888916015625
-115.911743102131	717.833312988281
-112.792266124917	717.777770996094
-109.673818552459	717.277770996094
-106.5564000144	718.277770996094
-103.440010140071	718.111083984375
-100.324648558511	717.666687011719
-97.2103148984684	717.888916015625
-94.0970087883818	717.555541992188
-90.9847298564075	717.888916015625
-87.873477730415	717.555541992188
-84.7632520379678	718
-81.6540524063602	717.722229003906
-78.545878462586	717.833312988281
-75.4387298333671	717.444458007813
-72.3326061451061	717.555541992188
-69.2275070239754	718.111083984375
-66.1234320958374	718.222229003906
-63.0203809862652	725.888916015625
-59.9183533205676	727.222229003906
-56.8173487237897	718.666687011719
-53.7173668206853	718.055541992188
-50.6184072357337	717.611083984375
-47.5204695931606	717.722229003906
-44.4235535168861	717.611083984375
-41.3276586306103	717.555541992188
-38.2327845577252	717.833312988281
-35.1389309213714	717.333312988281
-32.0460973444314	717.666687011719
-28.9542834495173	718.111083984375
-25.8634888589844	717.833312988281
-22.7737131949229	717.722229003906
-19.6849560791754	718
-16.5972171333208	717.722229003906
-13.5104959786795	717.777770996094
-10.4247922363177	718.333312988281
-7.34010552706009	717.611083984375
-4.25643547147051	718.222229003906
-1.17378168986053	719.5
1.90785619768981	728.555541992188
4.98847857136358	741.555541992188
8.06808581158223	727
11.146678299009	719.166687011719
14.2242564145482	718.333312988281
17.3008205393571	717.944458007813
20.3763710548204	717.944458007813
23.4509083425586	718.166687011719
26.524432784435	718.388916015625
29.5969447625507	717.666687011719
32.6684446592289	717.777770996094
35.7389328570454	717.833312988281
38.8084097387888	718.055541992188
41.8768756874632	718
44.9443310863403	718.222229003906
48.0107763188902	717.833312988281
51.0762117688133	718.222229003906
54.1406378200434	718.111083984375
57.2040548567156	718.666687011719
60.2664632632049	718.333312988281
63.3278634241066	718.111083984375
66.388255724211	718.444458007813
69.4476405485673	720.555541992188
72.5060182823907	726.888916015625
75.5633893111381	749.277770996094
78.6197540204835	821.111083984375
81.6751127962973	959.833312988281
84.7294660246699	1124.16662597656
87.7828140918872	1266.33337402344
90.8351573844698	1385.44445800781
93.8864962891049	1487.38891601563
96.936831192729	1565.33337402344
99.9861624824365	1613.77783203125
103.034490545558	1661.33337402344
106.081815769593	1699.94445800781
109.128138542283	1720.05554199219
112.173459251531	1713.5
115.217778285449	1692.5
118.261096032348	1693.22216796875
121.303412880723	1719.61108398438
124.344729219269	1773.33337402344
127.385045436862	1798.94445800781
130.4243619226	1774.5
133.462679065722	1698.22216796875
136.499997255679	1632.61108398438
139.536316882121	1596.5
142.571638334851	1587.72216796875
145.605962003891	1562.44445800781
148.639288279403	1541.5
151.671617551781	1518.38891601563
154.702950211544	1500.66662597656
157.733286649439	1478.11108398438
160.762627256354	1448.16662597656
163.790972423362	1436.61108398438
166.818322541719	1418.38891601563
169.844678002856	1400.33337402344
172.870039198349	1394.33337402344
175.894406519984	1400.22216796875
178.917780359685	1383.94445800781
181.940161109558	1393.05554199219
184.961549161873	1389.33337402344
187.98194490906	1385.72216796875
191.001348743733	1391.22216796875
194.019761058637	1397.66662597656
197.037182246707	1404.88891601563
200.053612701018	1407.66662597656
203.069052814823	1407.77783203125
206.083502981517	1412.55554199219
209.096963594667	1413.16662597656
212.109435047977	1411.11108398438
215.120917735332	1404.38891601563
218.131412050732	1398.38891601563
221.140918388359	1394.77783203125
224.149437142542	1392.61108398438
227.156968707754	1395.27783203125
230.163513478601	1399.27783203125
233.169071849868	1401.5
236.173644216466	1418.5
239.177230973454	1427.72216796875
242.179832516033	1455.66662597656
245.181449239544	1494.61108398438
248.182081539482	1519.33337402344
251.181729811466	1541.94445800781
254.180394451254	1553.16662597656
257.178075854759	1542.05554199219
